"","business_name","impressions","ad_clicks","cpc","ctr","est_earn","ad_rpm","ctr_class","cpc_class"
"1","business_1",3125,23,2,0.0074,46,14.72,"good","2 dollars"
"2","business_2",4134,30,2,0.0073,60,14.5137880986938,"good","2 dollars"
"3","business_3",18572,181,2,0.0097,362,19.4917079474478,"good","2 dollars"
"4","business_4",23142,317,2,0.0137,634,27.3960763978913,"great","2 dollars"
"5","business_5",22438,55,1,0.0025,55,2.45119885907835,"neutral","1 dollar"
"6","business_6",110010,660,2,0.006,1320,11.9989091900736,"good","2 dollars"
"7","business_7",21452,57,2,0.0027,114,5.31418981913108,"neutral","2 dollars"
"8","business_8",5280,44,2,0.0083,88,16.6666666666667,"good","2 dollars"
"9","business_9",76511,299,1,0.0039,299,3.90793480675981,"neutral","1 dollar"
"10","business_10",28023,192,1,0.0069,192,6.85151482710631,"good","1 dollar"
"11","business_11",3571,35,2,0.0098,70,19.6023522822739,"good","2 dollars"
"12","business_12",35278,79,1,0.0022,79,2.2393559725608,"neutral","1 dollar"
"13","business_13",8339,92,2,0.011,184,22.0649958028541,"great","2 dollars"
"14","business_14",3555,19,2,0.0053,38,10.6891701828411,"good","2 dollars"
"15","business_15",3137,22,2,0.007,44,14.0261396238444,"good","2 dollars"
"16","business_16",18086,287,2,0.0159,574,31.7372553356187,"great","2 dollars"
"17","business_17",898,15,2,0.0167,30,33.4075723830735,"great","2 dollars"
"18","business_18",44015,67,1,0.0015,67,1.52220833806657,"bad","1 dollar"
"19","business_19",10571,148,2,0.014,296,28.001135181156,"great","2 dollars"
"20","business_20",2894,36,2,0.0124,72,24.8790601243953,"great","2 dollars"
"21","business_21",84311,219,2,0.0026,438,5.19505165399533,"neutral","2 dollars"
"22","business_22",486,0,2,0,0,0,"bad","2 dollars"
"23","business_23",6275,10,2,0.0016,20,3.18725099601594,"bad","2 dollars"
"24","business_24",2569,21,2,0.0082,42,16.3487738419619,"good","2 dollars"
"25","business_25",10121,57,2,0.0056,114,11.2637091196522,"good","2 dollars"
"26","business_26",6534,75,2,0.0115,150,22.9568411386593,"great","2 dollars"
"27","business_27",6857,39,2,0.0057,78,11.3752369841038,"good","2 dollars"
"28","business_28",9998,68,5,0.0068,340,34.006801360272,"good","more than 2 dollars"
"29","business_29",1205,2,2,0.0017,4,3.3195020746888,"bad","2 dollars"
"30","business_30",12300,68,2,0.0055,136,11.0569105691057,"good","2 dollars"
"31","business_31",156509,621,1,0.004,621,3.96782293670013,"neutral","1 dollar"
"32","business_32",12600,188,1,0.0149,188,14.9206349206349,"great","1 dollar"
"33","business_33",13480,117,1,0.0087,117,8.67952522255193,"good","1 dollar"
"34","business_34",12895,95,1,0.0074,95,7.36719658782474,"good","1 dollar"
"35","business_35",18602,95,2,0.0051,190,10.2139554886571,"good","2 dollars"
"36","business_36",25390,212,2,0.0083,424,16.6994879873966,"good","2 dollars"
"37","business_37",74504,369,1,0.005,369,4.95275421453882,"neutral","1 dollar"
"38","business_38",1204,9,2,0.0075,18,14.9501661129568,"good","2 dollars"
"39","business_39",8683,62,2,0.0071,124,14.2807785327652,"good","2 dollars"
"40","business_40",30803,225,2,0.0073,450,14.6089666590916,"good","2 dollars"
"41","business_41",11176,59,2,0.0053,118,10.5583392984968,"good","2 dollars"
"42","business_42",3861,20,2,0.0052,40,10.3600103600104,"good","2 dollars"
"43","business_43",7974,18,2,0.0023,36,4.51467268623025,"neutral","2 dollars"
"44","business_44",6946,75,2,0.0108,150,21.5951626835589,"great","2 dollars"
"45","business_45",981,13,2,0.0133,26,26.5035677879715,"great","2 dollars"
"46","business_46",4034,15,2,0.0037,30,7.43678730788299,"neutral","2 dollars"
"47","business_47",30126,69,1,0.0023,69,2.2903804023103,"neutral","1 dollar"
"48","business_48",23276,107,1,0.0046,107,4.59700979549751,"neutral","1 dollar"
"49","business_49",28615,118,1,0.0041,118,4.12371134020619,"neutral","1 dollar"
"50","business_50",1170,10,2,0.0085,20,17.0940170940171,"good","2 dollars"
"51","business_51",5258,27,1,0.0051,27,5.13503233168505,"good","1 dollar"
"52","business_52",802,0,2,0,0,0,"bad","2 dollars"
"53","business_53",6127,36,2,0.0059,72,11.7512648930961,"good","2 dollars"
"54","business_54",10014,54,2,0.0054,108,10.7849011384062,"good","2 dollars"
"55","business_55",13458,38,5,0.0028,190,14.1179967305692,"neutral","more than 2 dollars"
"56","business_56",67160,151,1,0.0022,151,2.24836212030971,"neutral","1 dollar"
"57","business_57",6668,64,2,0.0096,128,19.1961607678464,"good","2 dollars"
"58","business_58",207,2,2,0.0097,4,19.3236714975845,"good","2 dollars"
"59","business_59",1216,29,2,0.0238,58,47.6973684210526,"great","2 dollars"
"60","business_60",4686,12,2,0.0026,24,5.12163892445583,"neutral","2 dollars"
"61","business_61",2805,36,2,0.0128,72,25.668449197861,"great","2 dollars"
"62","business_62",5691,105,1,0.0185,105,18.450184501845,"great","1 dollar"
"63","business_63",6489,28,2,0.0043,56,8.62998921251348,"neutral","2 dollars"
"64","business_64",2560,19,1,0.0074,19,7.421875,"good","1 dollar"
"65","business_65",20745,160,1,0.0077,160,7.71270185586888,"good","1 dollar"
"66","business_66",30101,134,2,0.0045,268,8.90335869240224,"neutral","2 dollars"
"67","business_67",15599,48,2,0.0031,96,6.15424065645234,"neutral","2 dollars"
"68","business_68",8083,147,2,0.0182,294,36.3726339230484,"great","2 dollars"
"69","business_69",1579,4,1,0.0025,4,2.53324889170361,"neutral","1 dollar"
"70","business_70",55977,107,2,0.0019,214,3.82299873162192,"neutral","2 dollars"
"71","business_71",20769,354,2,0.017,708,34.0892676585295,"great","2 dollars"
"72","business_72",44844,262,2,0.0058,524,11.6849522790117,"good","2 dollars"
"73","business_73",4193,14,2,0.0033,28,6.67779632721202,"neutral","2 dollars"
"74","business_74",29356,359,2,0.0122,718,24.4583730753509,"great","2 dollars"
"75","business_75",2972,17,1,0.0057,17,5.72005383580081,"good","1 dollar"
"76","business_76",87632,74,1,8e-04,74,0.844440387073215,"bad","1 dollar"
"77","business_77",31281,57,1,0.0018,57,1.82219238515393,"neutral","1 dollar"
"78","business_78",4765,30,1,0.0063,30,6.29590766002099,"good","1 dollar"
"79","business_79",15721,132,2,0.0084,264,16.7928248839132,"good","2 dollars"
"80","business_80",474,2,2,0.0042,4,8.43881856540084,"neutral","2 dollars"
"81","business_81",3122,62,2,0.0199,124,39.7181294042281,"great","2 dollars"
"82","business_82",2317,6,2,0.0026,12,5.17911091929219,"neutral","2 dollars"
"83","business_83",8013,70,2,0.0087,140,17.4716086359666,"good","2 dollars"
"84","business_84",1555,17,5,0.0109,85,54.6623794212219,"great","more than 2 dollars"
"85","business_85",1455,13,5,0.0089,65,44.6735395189003,"good","more than 2 dollars"
"86","business_86",1859,13,5,0.007,65,34.965034965035,"good","more than 2 dollars"
"87","business_87",1028,9,5,0.0088,45,43.7743190661479,"good","more than 2 dollars"
"88","business_88",1561,15,5,0.0096,75,48.0461242793081,"good","more than 2 dollars"
"89","business_89",1996,19,2,0.0095,38,19.0380761523046,"good","2 dollars"
"90","business_90",7199,99,2,0.0138,198,27.5038199749965,"great","2 dollars"
"91","business_91",12133,119,2,0.0098,238,19.6159235143823,"good","2 dollars"
"92","business_92",12042,82,2,0.0068,164,13.6190001660854,"good","2 dollars"
"93","business_93",31765,77,2,0.0024,154,4.84810325830316,"neutral","2 dollars"
"94","business_94",19798,108,2,0.0055,216,10.9101929487827,"good","2 dollars"
"95","business_95",12379,58,1,0.0047,58,4.6853542289361,"neutral","1 dollar"
"96","business_96",5278,31,2,0.0059,62,11.7468738158393,"good","2 dollars"
"97","business_97",6572,35,1,0.0053,35,5.32562385879489,"good","1 dollar"
"98","business_98",2960,28,2,0.0095,56,18.9189189189189,"good","2 dollars"
"99","business_99",69142,270,1,0.0039,270,3.90500708686471,"neutral","1 dollar"
"100","business_100",20634,45,2,0.0022,90,4.36173306193661,"neutral","2 dollars"
"101","business_101",29467,127,1,0.0043,127,4.3099059965385,"neutral","1 dollar"
"102","business_102",1914,18,2,0.0094,36,18.8087774294671,"good","2 dollars"
"103","business_103",10655,135,1,0.0127,135,12.670107930549,"great","1 dollar"
"104","business_104",6184,20,2,0.0032,40,6.46830530401035,"neutral","2 dollars"
"105","business_105",6877,30,4,0.0044,120,17.4494692453105,"neutral","more than 2 dollars"
"106","business_106",10602,99,2,0.0093,198,18.6757215619694,"good","2 dollars"
"107","business_107",279480,1063,1,0.0038,1063,3.80349219979963,"neutral","1 dollar"
"108","business_108",27190,50,2,0.0018,100,3.67782272894447,"neutral","2 dollars"
"109","business_109",32795,89,2,0.0027,178,5.42765665497789,"neutral","2 dollars"
"110","business_110",16436,23,2,0.0014,46,2.79873448527622,"bad","2 dollars"
"111","business_111",28232,84,2,0.003,168,5.95069424766223,"neutral","2 dollars"
"112","business_112",31768,81,2,0.0025,162,5.09947116595316,"neutral","2 dollars"
"113","business_113",14294,83,2,0.0058,166,11.6132643067021,"good","2 dollars"
"114","business_114",1684,5,1,0.003,5,2.96912114014252,"neutral","1 dollar"
"115","business_115",13488,75,2,0.0056,150,11.1209964412811,"good","2 dollars"
"116","business_116",1973,14,2,0.0071,28,14.1915864166244,"good","2 dollars"
"117","business_117",25069,58,2,0.0023,116,4.62722884837848,"neutral","2 dollars"
"118","business_118",9131,55,2,0.006,110,12.0468732887964,"good","2 dollars"
"119","business_119",3933,29,2,0.0074,58,14.7470124586829,"good","2 dollars"
"120","business_120",7960,80,2,0.0101,160,20.1005025125628,"great","2 dollars"
"121","business_121",11422,53,1,0.0046,53,4.64016809665558,"neutral","1 dollar"
"122","business_122",766,11,5,0.0144,55,71.8015665796345,"great","more than 2 dollars"
"123","business_123",33564,182,1,0.0054,182,5.42247646287689,"good","1 dollar"
"124","business_124",1818,37,1,0.0204,37,20.3520352035204,"great","1 dollar"
"125","business_125",16585,23,2,0.0014,46,2.77359059391016,"bad","2 dollars"
"126","business_126",695,1,2,0.0014,2,2.87769784172662,"bad","2 dollars"
"127","business_127",6368,27,2,0.0042,54,8.47989949748744,"neutral","2 dollars"
"128","business_128",4336,28,2,0.0065,56,12.9151291512915,"good","2 dollars"
"129","business_129",1645,27,2,0.0164,54,32.8267477203647,"great","2 dollars"
"130","business_130",26267,57,2,0.0022,114,4.34004644611109,"neutral","2 dollars"
"131","business_131",343,2,2,0.0058,4,11.6618075801749,"good","2 dollars"
"132","business_132",49513,203,2,0.0041,406,8.19986670167431,"neutral","2 dollars"
"133","business_133",34618,55,2,0.0016,110,3.17753769715177,"bad","2 dollars"
"134","business_134",12127,58,1,0.0048,58,4.7827162529892,"neutral","1 dollar"
"135","business_135",19690,322,2,0.0164,644,32.7069578466227,"great","2 dollars"
"136","business_136",12015,42,2,0.0035,84,6.99126092384519,"neutral","2 dollars"
"137","business_137",3334,49,1,0.0147,49,14.6970605878824,"great","1 dollar"
"138","business_138",11105,47,2,0.0042,94,8.46465556055831,"neutral","2 dollars"
"139","business_139",4809,35,2,0.0073,70,14.5560407569141,"good","2 dollars"
"140","business_140",1727,27,2,0.0156,54,31.2680949623625,"great","2 dollars"
"141","business_141",2828,16,2,0.0057,32,11.3154172560113,"good","2 dollars"
"142","business_142",1478,15,1,0.0101,15,10.148849797023,"great","1 dollar"
"143","business_143",2204,22,2,0.01,44,19.9637023593466,"good","2 dollars"
"144","business_144",554,11,5,0.0199,55,99.2779783393502,"great","more than 2 dollars"
"145","business_145",10650,35,2,0.0033,70,6.57276995305164,"neutral","2 dollars"
"146","business_146",46793,390,1,0.0083,390,8.33457995854081,"good","1 dollar"
"147","business_147",15218,77,1,0.0051,77,5.05979760809568,"good","1 dollar"
"148","business_148",8626,53,1,0.0061,53,6.14421516345931,"good","1 dollar"
"149","business_149",2162,11,2,0.0051,22,10.1757631822387,"good","2 dollars"
"150","business_150",21057,155,2,0.0074,310,14.7219451963718,"good","2 dollars"
"151","business_151",1090,9,2,0.0083,18,16.5137614678899,"good","2 dollars"
"152","business_152",6420,25,2,0.0039,50,7.78816199376947,"neutral","2 dollars"
"153","business_153",11587,61,1,0.0053,61,5.26452058341244,"good","1 dollar"
"154","business_154",1934,41,2,0.0212,82,42.3991726990693,"great","2 dollars"
"155","business_155",1274,39,2,0.0306,78,61.2244897959184,"great","2 dollars"
"156","business_156",462,12,2,0.026,24,51.948051948052,"great","2 dollars"
"157","business_157",11489,47,2,0.0041,94,8.18173905474802,"neutral","2 dollars"
"158","business_158",5935,50,2,0.0084,100,16.849199663016,"good","2 dollars"
"159","business_159",26368,315,2,0.0119,630,23.8925970873786,"great","2 dollars"
"160","business_160",7221,57,1,0.0079,57,7.89364353967594,"good","1 dollar"
"161","business_161",42710,133,1,0.0031,133,3.11402481854367,"neutral","1 dollar"
"162","business_162",11513,61,2,0.0053,122,10.5967167549726,"good","2 dollars"
"163","business_163",8575,120,2,0.014,240,27.9883381924198,"great","2 dollars"
"164","business_164",16282,68,2,0.0042,136,8.35278221348729,"neutral","2 dollars"
"165","business_165",9573,56,2,0.0058,112,11.699571712107,"good","2 dollars"
"166","business_166",7508,35,2,0.0047,70,9.3233883857219,"neutral","2 dollars"
"167","business_167",10004,84,2,0.0084,168,16.7932826869252,"good","2 dollars"
"168","business_168",12122,114,2,0.0094,228,18.8087774294671,"good","2 dollars"
"169","business_169",2144,21,2,0.0098,42,19.589552238806,"good","2 dollars"
"170","business_170",1149,4,2,0.0035,8,6.96257615317668,"neutral","2 dollars"
"171","business_171",79457,145,1,0.0018,145,1.82488641655235,"neutral","1 dollar"
"172","business_172",1032,2,2,0.0019,4,3.87596899224806,"neutral","2 dollars"
"173","business_173",546,27,2,0.0495,54,98.9010989010989,"great","2 dollars"
"174","business_174",3881,17,1,0.0044,17,4.38031435197114,"neutral","1 dollar"
"175","business_175",2512,15,2,0.006,30,11.9426751592357,"good","2 dollars"
"176","business_176",4331,28,2,0.0065,56,12.9300392519049,"good","2 dollars"
"177","business_177",1692,10,2,0.0059,20,11.8203309692671,"good","2 dollars"
"178","business_178",4345,8,2,0.0018,16,3.68239355581128,"neutral","2 dollars"
"179","business_179",12698,76,2,0.006,152,11.9703890376437,"good","2 dollars"
"180","business_180",9544,150,2,0.0157,300,31.4333612740989,"great","2 dollars"
"181","business_181",6263,41,2,0.0065,82,13.0927670445473,"good","2 dollars"
"182","business_182",5709,21,1,0.0037,21,3.67840252233316,"neutral","1 dollar"
"183","business_183",9155,28,2,0.0031,56,6.11687602403058,"neutral","2 dollars"
"184","business_184",3522,31,1,0.0088,31,8.80181714934696,"good","1 dollar"
"185","business_185",1741,16,2,0.0092,32,18.3802412406663,"good","2 dollars"
"186","business_186",11072,42,2,0.0038,84,7.58670520231214,"neutral","2 dollars"
"187","business_187",3884,35,2,0.009,70,18.0226570545829,"good","2 dollars"
"188","business_188",3235,39,1,0.0121,39,12.0556414219474,"great","1 dollar"
"189","business_189",7852,85,2,0.0108,170,21.650534895568,"great","2 dollars"
"190","business_190",1588,9,2,0.0057,18,11.3350125944584,"good","2 dollars"
"191","business_191",1954,3,2,0.0015,6,3.07062436028659,"bad","2 dollars"
"192","business_192",1144,24,2,0.021,48,41.958041958042,"great","2 dollars"
"193","business_193",880,17,2,0.0193,34,38.6363636363636,"great","2 dollars"
"194","business_194",7758,55,2,0.0071,110,14.178912090745,"good","2 dollars"
"195","business_195",302,1,2,0.0033,2,6.62251655629139,"neutral","2 dollars"
"196","business_196",1842,9,2,0.0049,18,9.77198697068404,"neutral","2 dollars"
"197","business_197",4814,28,2,0.0058,56,11.6327378479435,"good","2 dollars"
"198","business_198",858,1,2,0.0012,2,2.33100233100233,"bad","2 dollars"
"199","business_199",8958,88,2,0.0098,176,19.6472426881,"good","2 dollars"
"200","business_200",3816,33,2,0.0086,66,17.2955974842767,"good","2 dollars"
"201","business_201",8021,48,2,0.006,96,11.9685824710136,"good","2 dollars"
"202","business_202",275,3,2,0.0109,6,21.8181818181818,"great","2 dollars"
"203","business_203",442,1,2,0.0023,2,4.52488687782806,"neutral","2 dollars"
"204","business_204",9284,81,2,0.0087,162,17.4493752692805,"good","2 dollars"
"205","business_205",2344,20,2,0.0085,40,17.0648464163823,"good","2 dollars"
"206","business_206",9078,90,2,0.0099,180,19.8281559814937,"good","2 dollars"
"207","business_207",22092,129,2,0.0058,258,11.6784356328083,"good","2 dollars"
"208","business_208",62761,345,1,0.0055,345,5.49704434282437,"good","1 dollar"
"209","business_209",5388,15,1,0.0028,15,2.78396436525612,"neutral","1 dollar"
"210","business_210",4426,46,2,0.0104,92,20.7862629914144,"great","2 dollars"
"211","business_211",7781,30,2,0.0039,60,7.71109111939339,"neutral","2 dollars"
"212","business_212",4971,19,1,0.0038,19,3.82216857775096,"neutral","1 dollar"
"213","business_213",1026,6,1,0.0058,6,5.84795321637427,"good","1 dollar"
"214","business_214",5142,23,2,0.0045,46,8.94593543368339,"neutral","2 dollars"
"215","business_215",363,4,2,0.011,8,22.038567493113,"great","2 dollars"
"216","business_216",11446,32,5,0.0028,160,13.9786825091735,"neutral","more than 2 dollars"
"217","business_217",633,8,2,0.0126,16,25.2764612954186,"great","2 dollars"
"218","business_218",2081,10,2,0.0048,20,9.61076405574243,"neutral","2 dollars"
"219","business_219",7503,34,2,0.0045,68,9.06304145008663,"neutral","2 dollars"
"220","business_220",1872,22,2,0.0118,44,23.5042735042735,"great","2 dollars"
"221","business_221",41087,176,2,0.0043,352,8.56718670138973,"neutral","2 dollars"
"222","business_222",7241,43,2,0.0059,86,11.8768125949454,"good","2 dollars"
"223","business_223",6922,21,2,0.003,42,6.06761051719156,"neutral","2 dollars"
"224","business_224",3436,19,2,0.0055,38,11.0593713620489,"good","2 dollars"
"225","business_225",4478,21,2,0.0047,42,9.37918713711478,"neutral","2 dollars"
"226","business_226",7685,71,2,0.0092,142,18.4775536759922,"good","2 dollars"
"227","business_227",100384,307,1,0.0031,307,3.05825629582404,"neutral","1 dollar"
"228","business_228",12231,142,2,0.0116,284,23.2196876788488,"great","2 dollars"
"229","business_229",9051,48,2,0.0053,96,10.6065628107391,"good","2 dollars"
"230","business_230",9984,129,2,0.0129,258,25.8413461538462,"great","2 dollars"
"231","business_231",6283,34,1,0.0054,34,5.41142766194493,"good","1 dollar"
"232","business_232",3137,11,2,0.0035,22,7.01306981192222,"neutral","2 dollars"
"233","business_233",2847,25,2,0.0088,50,17.5623463294696,"good","2 dollars"
"234","business_234",1541,15,2,0.0097,30,19.4678780012979,"good","2 dollars"
"235","business_235",2631,23,1,0.0087,23,8.74192322310908,"good","1 dollar"
"236","business_236",579,3,1,0.0052,3,5.18134715025907,"good","1 dollar"
"237","business_237",2833,53,2,0.0187,106,37.4161666078362,"great","2 dollars"
"238","business_238",5096,122,2,0.0239,244,47.8806907378336,"great","2 dollars"
"239","business_239",0,0,2,0,0,NA,"bad","2 dollars"
"240","business_240",2633,38,2,0.0144,76,28.8644132168629,"great","2 dollars"
"241","business_241",3338,22,2,0.0066,44,13.1815458358298,"good","2 dollars"
"242","business_242",1646,16,1,0.0097,16,9.72053462940462,"good","1 dollar"
"243","business_243",2012,15,2,0.0075,30,14.9105367793241,"good","2 dollars"
"244","business_244",5913,36,2,0.0061,72,12.1765601217656,"good","2 dollars"
"245","business_245",3717,55,2,0.0148,110,29.5937584073177,"great","2 dollars"
"246","business_246",38264,63,1,0.0016,63,1.64645619903826,"bad","1 dollar"
"247","business_247",4494,11,2,0.0024,22,4.89541611036938,"neutral","2 dollars"
"248","business_248",376,3,4,0.008,12,31.9148936170213,"good","more than 2 dollars"
"249","business_249",358,3,4,0.0084,12,33.5195530726257,"good","more than 2 dollars"
"250","business_250",456,4,4,0.0088,16,35.0877192982456,"good","more than 2 dollars"
"251","business_251",65330,412,1,0.0063,412,6.30644420633706,"good","1 dollar"
"252","business_252",393,5,4,0.0127,20,50.8905852417303,"great","more than 2 dollars"
"253","business_253",421,2,4,0.0048,8,19.0023752969121,"neutral","more than 2 dollars"
"254","business_254",2872,14,1,0.0049,14,4.87465181058496,"neutral","1 dollar"
"255","business_255",5430,42,2,0.0077,84,15.4696132596685,"good","2 dollars"
"256","business_256",28058,120,1,0.0043,120,4.27685508589351,"neutral","1 dollar"
"257","business_257",7,0,1,0,0,0,"bad","1 dollar"
"258","business_258",5297,36,1,0.0068,36,6.79629979233528,"good","1 dollar"
"259","business_259",1213,6,2,0.0049,12,9.89282769991756,"neutral","2 dollars"
"260","business_260",3658,15,5,0.0041,75,20.5030071077091,"neutral","more than 2 dollars"
"261","business_261",1133,8,2,0.0071,16,14.1218005295675,"good","2 dollars"
"262","business_262",1009,3,2,0.003,6,5.94648166501487,"neutral","2 dollars"
"263","business_263",31414,132,1,0.0042,132,4.2019481759725,"neutral","1 dollar"
"264","business_264",11977,44,1,0.0037,44,3.67370794021875,"neutral","1 dollar"
"265","business_265",11311,54,1,0.0048,54,4.77411369463354,"neutral","1 dollar"
"266","business_266",5376,14,1,0.0026,14,2.60416666666667,"neutral","1 dollar"
"267","business_267",3469,9,1,0.0026,9,2.59440761026232,"neutral","1 dollar"
"268","business_268",2496,15,1,0.006,15,6.00961538461539,"good","1 dollar"
"269","business_269",21078,104,1,0.0049,104,4.93405446437043,"neutral","1 dollar"
"270","business_270",2492,15,1,0.006,15,6.01926163723917,"good","1 dollar"
"271","business_271",3021,6,1,0.002,6,1.98609731876862,"neutral","1 dollar"
"272","business_272",14836,56,1,0.0038,56,3.77460231868428,"neutral","1 dollar"
"273","business_273",3463,9,1,0.0026,9,2.59890268553278,"neutral","1 dollar"
"274","business_274",2776,15,1,0.0054,15,5.40345821325648,"good","1 dollar"
"275","business_275",3732,6,1,0.0016,6,1.60771704180064,"bad","1 dollar"
"276","business_276",4203,10,1,0.0024,10,2.37925291458482,"neutral","1 dollar"
"277","business_277",3574,11,1,0.0031,11,3.07778399552322,"neutral","1 dollar"
"278","business_278",3836,12,1,0.0031,12,3.12825860271116,"neutral","1 dollar"
"279","business_279",4025,16,1,0.004,16,3.97515527950311,"neutral","1 dollar"
"280","business_280",3926,10,1,0.0025,10,2.54712175241977,"neutral","1 dollar"
"281","business_281",3533,10,1,0.0028,10,2.83045570336824,"neutral","1 dollar"
"282","business_282",3998,12,1,0.003,12,3.00150075037519,"neutral","1 dollar"
"283","business_283",4636,25,2,0.0054,50,10.7851596203624,"good","2 dollars"
"284","business_284",2078,14,2,0.0067,28,13.4744947064485,"good","2 dollars"
"285","business_285",2201,4,2,0.0018,8,3.6347114947751,"neutral","2 dollars"
"286","business_286",7683,38,1,0.0049,38,4.94598464141611,"neutral","1 dollar"
"287","business_287",2882,17,2,0.0059,34,11.7973629424011,"good","2 dollars"
"288","business_288",7171,19,1,0.0026,19,2.64956073072096,"neutral","1 dollar"
"289","business_289",110940,484,1,0.0044,484,4.3627185866234,"neutral","1 dollar"
"290","business_290",4777,31,1,0.0065,31,6.48942851161817,"good","1 dollar"
"291","business_291",14119,153,2,0.0108,306,21.6729230115447,"great","2 dollars"
"292","business_292",9692,15,1,0.0015,15,1.54766817994222,"bad","1 dollar"
"293","business_293",1930,11,2,0.0057,22,11.3989637305699,"good","2 dollars"
"294","business_294",5810,31,2,0.0053,62,10.671256454389,"good","2 dollars"
"295","business_295",6465,40,2,0.0062,80,12.3743232791957,"good","2 dollars"
"296","business_296",2340,27,2,0.0115,54,23.0769230769231,"great","2 dollars"
"297","business_297",1686,7,5,0.0042,35,20.7591933570581,"neutral","more than 2 dollars"
"298","business_298",2517,13,1,0.0052,13,5.16487882399682,"good","1 dollar"
"299","business_299",1869,27,1,0.0144,27,14.446227929374,"great","1 dollar"
"300","business_300",1780,15,1,0.0084,15,8.42696629213483,"good","1 dollar"
